,transaction_id,user_id,transaction_amount,transaction_time,is_fraud,payment_method_Bank Transfer,payment_method_Credit Card,payment_method_Cryptocurrency,payment_method_Debit Card,payment_method_PayPal,user_location_Chicago,user_location_Houston,user_location_Los Angeles,user_location_New York,user_location_San Francisco,device_type_Android,device_type_Linux Machine,device_type_MacBook,device_type_Windows PC,device_type_iPhone,hour,day_of_week
212,213,1838,707.4641593651846,2025-01-09 20:00:00,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,20,3
213,214,1698,3978.383886180852,2025-01-09 21:00:00,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,21,3
214,215,1242,1016.1203270382453,2025-01-09 22:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,22,3
215,216,1085,826.6431548998655,2025-01-09 23:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,23,3
216,217,1795,829.6863316756547,2025-01-10 00:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,4
217,218,1577,4074.727853954597,2025-01-10 01:00:00,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,4
218,219,1681,3329.3341312740386,2025-01-10 02:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,2,4
219,220,1556,2620.096469597905,2025-01-10 03:00:00,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,3,4
220,221,1573,1800.5641157762775,2025-01-10 04:00:00,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,4,4
221,222,1952,4387.23069865741,2025-01-10 05:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,5,4
222,223,1645,1968.3010860389504,2025-01-10 06:00:00,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,6,4
223,224,1795,4084.8312029631697,2025-01-10 07:00:00,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,7,4
224,225,1027,2201.28319376539,2025-01-10 08:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,8,4
225,226,1619,1890.952702830289,2025-01-10 09:00:00,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,9,4
226,227,1555,2318.772130491336,2025-01-10 10:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,10,4
227,228,1339,1513.875592079069,2025-01-10 11:00:00,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,11,4
228,229,1797,3740.570807079493,2025-01-10 12:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,12,4
229,230,1957,2518.574746561471,2025-01-10 13:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,13,4
230,231,1330,1168.7413487826184,2025-01-10 14:00:00,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,14,4
231,232,1639,4498.877120640097,2025-01-10 15:00:00,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,15,4
232,233,1505,1925.617194652325,2025-01-10 16:00:00,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,16,4
233,234,1347,2722.3287769588032,2025-01-10 17:00:00,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,17,4
234,235,1472,4533.295833713089,2025-01-10 18:00:00,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,18,4
235,236,1230,3124.9475996108204,2025-01-10 19:00:00,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,19,4
236,237,1189,593.3212231347367,2025-01-10 20:00:00,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,20,4
237,238,1224,4699.762296831241,2025-01-10 21:00:00,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,21,4
238,239,1384,3142.263184826375,2025-01-10 22:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,22,4
239,240,1376,1681.1790171388598,2025-01-10 23:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,23,4
240,241,1282,704.9676425903024,2025-01-11 00:00:00,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,5
241,242,1957,3972.185694458777,2025-01-11 01:00:00,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1,5
242,243,1632,3104.1630520832823,2025-01-11 02:00:00,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2,5
243,244,1627,2671.970848961844,2025-01-11 03:00:00,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3,5
244,245,1972,4470.523989424279,2025-01-11 04:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,4,5
245,246,1744,3945.100084010408,2025-01-11 05:00:00,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,5,5
246,247,1258,766.8576498664283,2025-01-11 06:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,5
247,248,1358,1565.4931182997857,2025-01-11 07:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,7,5
248,249,1709,1249.960807674184,2025-01-11 08:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,8,5
249,250,1455,3722.291999937658,2025-01-11 09:00:00,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,9,5
250,251,1410,177.3268493315391,2025-01-11 10:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,10,5
251,252,1648,2853.749527507869,2025-01-11 11:00:00,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,11,5
252,253,1317,3814.668841846046,2025-01-11 12:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,12,5
253,254,1676,4385.06052744113,2025-01-11 13:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,13,5
254,255,1224,1716.9879260923783,2025-01-11 14:00:00,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,14,5
255,256,1818,4108.0739503133445,2025-01-11 15:00:00,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,15,5
256,257,1233,562.0523674064841,2025-01-11 16:00:00,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,16,5
257,258,1683,4233.796935755246,2025-01-11 17:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,17,5
258,259,1663,646.1684250365922,2025-01-11 18:00:00,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,18,5
259,260,1974,1992.4635798962329,2025-01-11 19:00:00,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,19,5
260,261,1826,3988.503875239973,2025-01-11 20:00:00,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,20,5
261,262,1373,758.0879624703812,2025-01-11 21:00:00,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,21,5
262,263,1671,1153.964462210881,2025-01-11 22:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,22,5
263,264,1607,3614.040316281401,2025-01-11 23:00:00,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,23,5
264,265,1471,3602.982317364911,2025-01-12 00:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,6
265,266,1232,3209.326688097633,2025-01-12 01:00:00,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1,6
266,267,1691,3472.802737890829,2025-01-12 02:00:00,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,2,6
267,268,1112,2718.194972304505,2025-01-12 03:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,3,6
268,269,1829,1266.4773039456943,2025-01-12 04:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,4,6
269,270,1496,1735.023007584558,2025-01-12 05:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,5,6
270,271,1441,916.172606839114,2025-01-12 06:00:00,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,6,6
271,272,1563,4543.168301054806,2025-01-12 07:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,7,6
272,273,1267,2921.125055882941,2025-01-12 08:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,8,6
273,274,1509,2010.248569650563,2025-01-12 09:00:00,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,9,6
274,275,1806,2315.408960184222,2025-01-12 10:00:00,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,10,6
275,276,1385,4736.943864662959,2025-01-12 11:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11,6
276,277,1386,775.2235015492402,2025-01-12 12:00:00,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,12,6
277,278,1112,2935.2868617638183,2025-01-12 13:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,13,6
278,279,1612,2534.384507633485,2025-01-12 14:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,14,6
279,280,1624,3061.1566348188926,2025-01-12 15:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,15,6
280,281,1951,100.36981726599414,2025-01-12 16:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,16,6
281,282,1080,4361.898305631315,2025-01-12 17:00:00,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,17,6
282,283,1698,4661.270229593226,2025-01-12 18:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,18,6
283,284,1112,2830.014586110153,2025-01-12 19:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,19,6
284,285,1001,3486.287611145692,2025-01-12 20:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,20,6
285,286,1641,4613.271912074705,2025-01-12 21:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,21,6
286,287,1219,3539.120785223859,2025-01-12 22:00:00,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,22,6
287,288,1565,771.1698241421641,2025-01-12 23:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,23,6
288,289,1854,2885.678917232398,2025-01-13 00:00:00,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0,0
289,290,1996,3037.508081450451,2025-01-13 01:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,1,0
290,291,1735,2126.412049798906,2025-01-13 02:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,0
291,292,1224,3684.856735767367,2025-01-13 03:00:00,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3,0
292,293,1384,4672.491403697384,2025-01-13 04:00:00,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,4,0
293,294,1402,4628.586879404814,2025-01-13 05:00:00,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,5,0
294,295,1637,2259.6884633066197,2025-01-13 06:00:00,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,6,0
295,296,1129,575.0578487453687,2025-01-13 07:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7,0
296,297,1052,4924.357582822049,2025-01-13 08:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,8,0
297,298,1683,4196.101451365211,2025-01-13 09:00:00,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,9,0
298,299,1729,632.0667792043016,2025-01-13 10:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,10,0
299,300,1671,4605.000994260688,2025-01-13 11:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,11,0
300,301,1709,4350.78284669002,2025-01-13 12:00:00,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,12,0
301,302,1415,2599.0019050591,2025-01-13 13:00:00,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,13,0
302,303,1246,2960.464424367197,2025-01-13 14:00:00,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,14,0
303,304,1835,2001.02349231195,2025-01-13 15:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,15,0
304,305,1438,283.2605777219364,2025-01-13 16:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,16,0
305,306,1202,1682.6342358130455,2025-01-13 17:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,17,0
306,307,1183,4016.238708504077,2025-01-13 18:00:00,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,18,0
307,308,1122,33.113794792968264,2025-01-13 19:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,19,0
308,309,1400,1674.1608667388095,2025-01-13 20:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,20,0
309,310,1766,1996.861781018807,2025-01-13 21:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,21,0
